[[100], [1.0], [0.01], [ROULETTE, RANK, TOURNAMENT], [SINGLE_POINT, DOUBLE_POINT, N_POINT, UNIFORM], [SINGLE_INVERT, DOUBLE_INVERT, HYPERMUTATE], [10000], [600000], [2000], [1.0], [1.0], [1.0]]
ID MIN_SELECTED AVG_SELECTED STDDEV_SELECTED AVG_GENERATIONS
000 20 22.7 1.4181364924121764 3177.5
001 20 22.4 1.2649110640673515 3101.9
002 22 23.3 0.8232726023485647 2307.5
010 21 23.1 0.9944289260117533 3271.9
011 21 22.7 1.4181364924121764 2830.4
012 23 23.9 1.1972189997378648 2326.7
020 20 22.3 1.567021236472421 3606.0
021 21 22.7 1.0593499054713802 2980.5
022 22 23.3 0.8232726023485646 2344.0
030 21 22.8 1.3984117975602022 2848.7
031 21 22.3 0.8232726023485646 3641.3
032 22 22.9 1.2866839377079187 2341.4
100 21 23.0 1.1547005383792515 3505.2
101 21 23.4 1.505545305418162 3122.3
102 20 23.2 1.9888578520235063 2152.9
110 22 23.1 1.1972189997378644 3000.0
111 21 22.6 1.0749676997731399 3187.5
112 21 22.7 1.1595018087284057 2165.9
120 22 22.7 1.0593499054713802 2899.9
121 21 22.9 1.1005049346146116 3285.3
122 22 22.6 0.8432740427115678 2152.3
130 21 23.3 0.9486832980505138 2698.8
131 21 22.8 1.2292725943057183 2400.0
132 21 22.8 1.2292725943057183 2118.3
200 22 23.3 0.9486832980505139 2633.0
201 21 22.7 0.8232726023485648 2882.9
202 22 24.0 1.0540925533894598 2145.7
210 22 23.1 0.994428926011753 2657.9
211 21 22.5 1.1785113019775793 3086.9
212 22 23.2 0.7888106377466155 2155.2
220 21 22.3 1.3374935098492584 2952.7
221 21 22.5 1.0801234497346432 2783.4
222 21 22.4 1.349897115421106 2205.3
230 22 22.9 0.7378647873726218 2649.8
231 21 22.3 0.8232726023485646 2787.5
232 21 23.3 0.9486832980505139 2127.8



ID NUM_SELECTED NUM_GENERATIONS FEASIBLE
0000 23 3630 true
0001 23 2733 true
0002 23 2564 true
0003 25 2280 true
0004 23 2619 true
0005 20 4210 true
0006 24 2713 true
0007 21 4032 true
0008 23 3056 true
0009 22 3938 true
0010 20 4288 true
0011 24 2191 true
0012 23 2297 true
0013 23 2270 true
0014 22 3849 true
0015 21 2444 true
0016 22 3397 true
0017 23 4271 true
0018 22 2729 true
0019 24 3283 true
0020 23 2277 true
0021 24 2278 true
0022 24 2227 true
0023 23 2319 true
0024 23 2287 true
0025 23 2269 true
0026 25 2392 true
0027 23 2289 true
0028 22 2459 true
0029 23 2278 true
0100 22 6044 true
0101 23 3555 true
0102 23 3033 true
0103 24 2254 true
0104 21 5004 true
0105 24 2151 true
0106 23 2479 true
0107 24 2831 true
0108 23 2638 true
0109 24 2730 true
0110 24 2510 true
0111 25 2387 true
0112 21 4372 true
0113 24 2268 true
0114 23 2500 true
0115 23 2388 true
0116 22 2608 true
0117 21 3902 true
0118 21 2826 true
0119 23 2543 true
0120 23 2465 true
0121 23 2441 true
0122 26 2468 true
0123 24 2190 true
0124 24 2254 true
0125 23 2275 true
0126 26 2124 true
0127 23 2528 true
0128 23 2261 true
0129 24 2261 true
0200 23 2496 true
0201 22 5609 true
0202 22 4043 true
0203 20 5369 true
0204 24 2648 true
0205 25 3746 true
0206 22 2284 true
0207 22 4007 true
0208 20 2518 true
0209 23 3340 true
0210 22 4176 true
0211 22 3487 true
0212 24 2359 true
0213 22 4651 true
0214 21 3122 true
0215 23 2375 true
0216 24 2334 true
0217 22 2446 true
0218 23 2441 true
0219 24 2414 true
0220 22 2430 true
0221 23 2329 true
0222 23 2327 true
0223 24 2707 true
0224 23 2436 true
0225 23 2202 true
0226 24 2248 true
0227 23 2379 true
0228 25 2179 true
0229 23 2203 true
0300 23 2499 true
0301 22 3392 true
0302 22 2669 true
0303 21 2851 true
0304 22 3281 true
0305 23 4053 true
0306 24 2336 true
0307 22 2584 true
0308 26 2394 true
0309 23 2428 true
0310 22 3203 true
0311 22 4544 true
0312 22 4638 true
0313 22 2212 true
0314 21 4708 true
0315 23 2815 true
0316 22 5576 true
0317 23 2773 true
0318 22 2277 true
0319 24 3667 true
0320 26 2297 true
0321 22 2291 true
0322 23 2248 true
0323 23 2247 true
0324 23 2400 true
0325 22 2248 true
0326 22 2290 true
0327 24 2473 true
0328 22 2640 true
0329 22 2280 true
1000 25 2378 true
1001 23 5146 true
1002 23 3649 true
1003 23 2396 true
1004 23 3481 true
1005 22 2188 true
1006 24 2671 true
1007 22 4088 true
1008 21 6219 true
1009 24 2836 true
1010 23 2424 true
1011 23 2408 true
1012 21 3875 true
1013 22 5080 true
1014 23 2640 true
1015 26 2474 true
1016 23 2873 true
1017 23 3621 true
1018 25 2186 true
1019 25 3642 true
1020 23 2111 true
1021 23 2144 true
1022 20 2234 true
1023 27 2078 true
1024 24 2157 true
1025 21 2105 true
1026 24 2365 true
1027 25 2115 true
1028 22 2114 true
1029 23 2106 true
1100 22 3536 true
1101 26 2081 true
1102 23 2900 true
1103 22 2926 true
1104 23 3369 true
1105 23 3275 true
1106 24 2141 true
1107 23 3104 true
1108 23 4166 true
1109 22 2502 true
1110 21 2466 true
1111 23 2512 true
1112 24 2970 true
1113 23 4595 true
1114 24 3678 true
1115 23 2359 true
1116 22 3479 true
1117 21 3822 true
1118 23 3856 true
1119 22 2138 true
1120 25 2207 true
1121 22 2071 true
1122 24 2123 true
1123 23 2137 true
1124 23 2062 true
1125 23 2473 true
1126 22 2074 true
1127 22 2116 true
1128 22 2248 true
1129 21 2148 true
1200 22 2384 true
1201 22 2604 true
1202 22 3931 true
1203 23 3743 true
1204 22 3479 true
1205 24 2569 true
1206 23 2170 true
1207 25 2850 true
1208 22 2875 true
1209 22 2394 true
1210 24 2962 true
1211 22 4597 true
1212 21 3584 true
1213 24 5784 true
1214 22 3760 true
1215 23 2222 true
1216 24 3032 true
1217 22 2442 true
1218 23 2362 true
1219 24 2108 true
1220 22 2049 true
1221 23 2440 true
1222 22 2195 true
1223 23 2170 true
1224 24 2097 true
1225 22 2157 true
1226 22 2188 true
1227 24 2129 true
1228 22 2062 true
1229 22 2036 true
1300 23 2406 true
1301 23 2184 true
1302 24 2384 true
1303 23 3424 true
1304 24 2119 true
1305 21 5293 true
1306 24 2033 true
1307 24 2991 true
1308 24 2037 true
1309 23 2117 true
1310 24 2555 true
1311 23 2161 true
1312 21 3928 true
1313 23 2069 true
1314 24 2076 true
1315 22 2043 true
1316 22 2467 true
1317 24 2184 true
1318 24 2186 true
1319 21 2331 true
1320 25 2035 true
1321 22 2166 true
1322 23 2088 true
1323 22 2056 true
1324 22 2155 true
1325 23 2082 true
1326 22 2139 true
1327 21 2103 true
1328 24 2071 true
1329 24 2288 true
2000 23 4352 true
2001 25 2403 true
2002 22 2483 true
2003 24 2190 true
2004 23 2989 true
2005 24 2286 true
2006 23 2193 true
2007 22 2360 true
2008 23 2264 true
2009 24 2810 true
2010 21 2511 true
2011 23 2211 true
2012 24 2335 true
2013 23 3253 true
2014 23 4998 true
2015 22 2749 true
2016 22 2344 true
2017 23 2236 true
2018 23 2924 true
2019 23 3268 true
2020 24 2136 true
2021 24 2209 true
2022 24 2119 true
2023 23 2177 true
2024 22 2152 true
2025 25 2141 true
2026 24 2137 true
2027 24 2145 true
2028 26 2102 true
2029 24 2139 true
2100 23 2172 true
2101 25 2151 true
2102 23 2288 true
2103 23 2183 true
2104 22 3381 true
2105 22 2308 true
2106 24 2654 true
2107 22 4461 true
2108 24 2609 true
2109 23 2372 true
2110 22 2537 true
2111 23 2266 true
2112 23 3872 true
2113 22 2226 true
2114 25 2195 true
2115 21 4728 true
2116 21 2871 true
2117 22 4655 true
2118 23 2151 true
2119 23 3368 true
2120 23 2125 true
2121 24 2096 true
2122 22 2205 true
2123 24 2099 true
2124 23 2151 true
2125 23 2147 true
2126 23 2140 true
2127 22 2227 true
2128 24 2227 true
2129 24 2135 true
2200 21 2653 true
2201 22 4614 true
2202 22 4342 true
2203 21 4240 true
2204 23 2271 true
2205 24 2110 true
2206 24 2050 true
2207 21 2216 true
2208 24 2301 true
2209 21 2730 true
2210 22 2517 true
2211 22 3276 true
2212 22 2125 true
2213 21 3853 true
2214 23 2060 true
2215 23 2329 true
2216 23 3369 true
2217 24 2824 true
2218 24 2539 true
2219 21 2942 true
2220 21 2382 true
2221 21 2136 true
2222 23 2109 true
2223 23 2286 true
2224 21 2099 true
2225 22 2183 true
2226 22 2173 true
2227 22 2145 true
2228 24 2382 true
2229 25 2158 true
2300 22 2968 true
2301 23 2105 true
2302 23 3403 true
2303 23 4122 true
2304 22 2135 true
2305 24 2209 true
2306 23 2079 true
2307 22 3305 true
2308 23 2105 true
2309 24 2067 true
2310 22 2096 true
2311 21 4282 true
2312 22 4210 true
2313 23 2344 true
2314 23 2211 true
2315 23 2626 true
2316 23 2171 true
2317 23 2091 true
2318 22 3028 true
2319 21 2816 true
2320 24 2135 true
2321 24 2129 true
2322 24 2111 true
2323 21 2078 true
2324 23 2214 true
2325 24 2078 true
2326 23 2081 true
2327 23 2221 true
2328 23 2154 true
2329 24 2077 true
